ID,Area,Location,No_of_Bedrooms,New/Resale,Gymnasium,Lift_Available,Car_Parking,Maintenance_Staff,24x7_Security,Children_Play_Area,Clubhouse,Intercom,Landscaped_Gardens,Indoor_Games,Gas_Connection,Jogging_Track,Swimming_Pool,Price
5830,1335,Ulwe,2,0,1,1,0,0,0,1,1,1,0,0,1,0,0,10000000
5831,580,Borivali West,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,9499000
5832,685,Kandivali West,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,13000000
5833,850,Kandivali West,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,14000000
5834,780,Kandivali West,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,18000000
5835,980,Borivali West,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,22500000
5836,1035,Karanjade,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6100000
5837,1238,Ghatkopar West,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,12500000
5838,1350,Ghatkopar West,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,16500000
5839,1238,Ghatkopar West,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,15100000
5840,1238,Ghatkopar West,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12500000
5841,1350,Ghatkopar West,3,0,1,1,0,0,0,1,1,1,0,0,0,0,0,16500000
5842,1200,Ghansoli,2,0,1,1,0,0,1,1,1,1,1,0,0,1,1,14800000
5843,900,Ghansoli,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200000
5844,1815,Malad West,3,0,1,1,1,1,0,1,0,1,1,0,1,0,0,27000000
5845,825,Chembur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000
5846,1050,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,9300000
5847,580,Ville Parle East,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14000000
5848,1150,Kanjurmarg,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,19000000
5849,1056,Seawoods,2,0,1,1,1,0,0,1,1,0,1,1,0,1,0,13500000
5850,1056,Seawoods,2,0,1,1,1,0,0,1,1,1,1,1,0,1,0,13500000
5851,1055,Seawoods,2,0,1,1,1,0,0,1,1,1,1,1,0,1,1,14000000
5852,640,Dombivli (West),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4600000
5853,600,Dombivli (West),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4400000
5854,575,Nala Sopara,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,2400000
5855,1190,Kharghar,2,0,1,1,0,0,0,1,1,1,0,1,1,1,1,13500000
5856,1150,Kharghar,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,15500000
5857,1001,Mulund West,3,0,1,1,1,0,1,1,1,0,1,1,0,1,1,23700000
5858,645,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,5999000
5859,615,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,4299000
5860,905,Thane West,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,5999000
5861,902,Thane West,2,0,1,1,1,0,0,1,1,1,1,1,0,1,1,5999000
5862,902,Thane West,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1,5990000
5863,950,Kewale,2,0,1,0,0,0,0,0,1,0,1,1,0,1,0,3200000
5864,1600,Kharghar,3,1,1,1,1,0,0,1,1,1,1,1,0,1,1,19500000
5865,650,Mulund West,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16500000
5866,850,Mulund West,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000
5867,850,Mulund West,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16500000
5868,1450,Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11500000
5869,1100,Ulwe,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9500000
5870,870,Koproli,2,0,1,1,1,0,1,1,0,1,1,1,0,1,0,4349000
5871,890,Kewale,2,0,1,0,0,0,0,0,1,0,1,1,0,1,0,3200000
5872,1600,Panvel,2,0,1,0,1,0,1,1,1,1,1,0,0,1,0,4800000
5873,870,Koproli,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1,4200000
5874,870,Kewale,2,0,1,0,0,0,0,0,1,0,1,1,0,1,0,4500000
5875,590,Koproli,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,2100000
5876,850,Koproli,2,0,1,1,1,0,1,1,0,1,1,1,0,1,0,4600000
5877,400,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000
5878,650,Kharghar,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5800000
5879,1075,Koper Khairane,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11500000
5880,1200,Ghansoli,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,17000000
5881,700,Ghansoli,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,8500000
5882,802,Andheri East,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,12500000
5883,652,Andheri East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000000
5884,1350,Andheri East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000
5885,650,Andheri East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000000
5886,1020,Andheri East,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18500000
5887,1050,Andheri East,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1,21000000
5888,864,Andheri East,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,12000000
5889,1950,Andheri East,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36500000
5890,650,Andheri East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12400000
5891,1100,Andheri East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17900000
5892,1395,Wadala,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000000
5893,535,Kandivali East,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,9000000
5894,1200,Chembur,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000
5895,975,Mira Road East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600000
5896,975,Mira Road East,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,7600000
5897,565,Kalwa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000
5898,756,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,6190000
5899,700,Malad West,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,7800000
5900,2500,Powai,4,1,1,1,0,0,0,1,1,1,0,0,1,0,1,58500000
5901,880,Panvel,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7400000
5902,1750,Powai,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,40300000
5903,1075,Koper Khairane,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13000000
5904,960,Santacruz West,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,35000000
5905,1100,Beturkar Pada,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6500000
5906,1150,Thane West,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,13000000
5907,797,Ambernath West,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3188000
5908,957,Thane West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,15100000
5909,3500,Kharghar,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000
5910,3500,Kharghar,4,0,1,1,0,0,0,1,1,1,0,0,1,0,1,30000000
5911,1545,Kalyan West,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,11000000
5912,3500,Kharghar,4,0,1,1,0,0,0,1,1,1,0,0,1,0,1,28500000
5913,840,vile parle west,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,27500000
5914,1195,Andheri West,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,30000000
5915,640,Virar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300000
5916,640,Virar,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2300000
5917,1017,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,8900000
5918,525,Nala Sopara,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,2000000
5919,555,Dronagiri,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2800000
5920,1060,Kalyan East,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,7150000
5921,530,Dronagiri,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000
5922,385,Syndicate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000
5923,1060,Kalyan East,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,7000000
5924,1060,Kalyan East,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,7200000
5925,640,Kamothe,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4250000
5926,1340,Powai,3,0,1,1,1,1,1,0,1,1,1,0,0,1,1,39000000
5927,970,Powai,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,18200000
5928,350,Kalyan West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2300000
5929,580,Borivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11000000
5930,300,Andheri East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000
5931,300,Andheri East,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3800000
5932,300,Andheri East,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4000000
5933,550,Koproli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400000
5934,550,Koproli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300000
5935,550,Koproli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200000
5936,550,Koproli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000
5937,650,Koproli,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700000
5938,650,Koproli,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600000
5939,650,Koproli,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000
5940,750,Vikroli East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000
5941,750,Vikroli East,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12000000
5942,660,Kamothe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4275000
5943,650,Kamothe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4250000
5944,640,Kamothe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4200000
5945,1300,Dahisar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500000
5946,900,Santacruz East,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12000000
5947,1000,Vashi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000
5948,900,Borivali West,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,17000000
5949,1250,Borivali West,3,0,0,1,0,0,0,1,1,1,0,0,1,0,0,25000000
5950,2600,Nerul,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91800000
5951,2600,Nerul,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91800000
5952,972,Badlapur East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,3061000
5953,672,Badlapur East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,2116000
5954,655,Badlapur East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,2063000
5955,930,Badlapur East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,2929000
5956,700,Kalyan West,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2750000
5957,650,Kalyan West,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,3900000
5958,400,Goregaon East,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,3100000
5959,450,Thane West,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8500000
5960,1000,Borivali West,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22000000
5961,555,Kalyan West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4200000
5962,950,Kalyan West,2,0,1,1,0,0,1,1,1,1,1,0,0,1,1,5599000
5963,950,Kalyan West,2,0,1,1,0,0,1,1,1,1,1,0,0,1,1,5200000
5964,1060,Kalyan West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7998999
5965,585,Kalyan West,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,3150000
5966,600,Kalyan West,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,3300000
5967,982,Kalyan West,2,0,1,1,0,0,1,1,1,1,1,0,0,1,1,6000000
5968,710,Gandhar Nagar,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4699000
5969,860,Kalyan West,2,0,1,1,1,1,1,1,1,0,0,0,0,1,0,5299000
5970,1431,Kalyan West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,10100000
5971,1080,Kalyan West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7998999
5972,607,Kalyan West,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,3300000
5973,688,Kalyan West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3999000
5974,768,Kalyan West,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,4999000
5975,810,Kalyan West,2,0,1,1,1,0,1,1,1,0,1,1,0,1,0,4499000
5976,565,Kalyan West,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4099000
5977,650,Kalyan West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3699000
5978,650,Kalyan West,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,4200000
5979,810,Kalyan West,2,0,1,1,1,0,1,1,1,0,1,1,0,1,0,4500000
5980,650,Kalyan West,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,4100000
5981,650,Kalyan West,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,4100000
5982,964,Kalyan West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6300000
5983,750,Kalyan West,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,4999000
5984,600,Kalyan West,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,3250000
5985,1000,Kalyan West,2,0,1,1,1,0,1,1,1,1,1,0,0,0,1,4500000
5986,966,Kalyan West,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5500000
5987,600,Chembur,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9200000
5988,1150,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9700000
5989,687,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000
5990,880,Jogeshwari West,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13000000
5991,679,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000
5992,1155,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000
5993,1055,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000
5994,667,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000
5995,687,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800000
5996,1026,Dahisar East,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,10800000
5997,792,Dahisar East,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,8750000
5998,500,Mira Road East,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4700000
5999,560,Mira Road East,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,5600000
6000,540,Mira Road East,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,5700000
6001,1250,Andheri West,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,46500000
6002,650,Thane West,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,7200000
6003,550,Thane West,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,4800000
6004,970,Powai,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,16000000
6005,1150,Chembur,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,16000000
6006,650,Taloja,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,4500000
6007,1375,Kharghar,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,12000000
6008,1103,Kamothe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800000
6009,1155,Ulwe,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7500000
6010,685,Ulwe,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4600000
6011,582,Nala Sopara,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,2100000
6012,1200,Marol,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0,13899999
6013,1350,Ulwe,3,0,0,1,1,0,1,1,1,1,0,0,1,1,0,13000000
6014,810,Powai,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,16200000
6015,680,Kandivali West,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,12500000
6016,960,Mira Road East,2,1,1,1,1,0,0,1,1,1,1,0,1,0,0,7800000
6017,750,Thane West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,8900000
6018,750,Thane West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,8300000
6019,750,Panvel,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,7000000
6020,765,Kandivali East,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,12500000
6021,1120,Kandivali East,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1,18000000
6022,1750,Kandivali East,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1,25000000
6023,1313,Powai,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,25000000
6024,1400,Sanpada,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000000
6025,1234,Kharghar,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,10000000
6026,660,Virar West,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3488000
6027,925,Borivali West,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,20000000
6028,525,Borivali West,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,12000000
6029,575,Borivali West,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,11500000
6030,450,Dombivli (West),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000
6031,1600,Kharghar,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1,19000000
6032,703,Thane West,2,1,1,1,1,0,1,0,1,0,1,0,0,1,0,8192000
6033,461,Thane West,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,5401000
6034,577,Thane West,2,1,1,1,1,0,1,0,1,0,1,0,0,1,0,6798999
6035,416,Thane West,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,4801000
6036,3000,Shastri Nagar,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,120000000
6037,700,Ulwe,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,6200000
6038,620,Karanjade,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3200000
6039,1515,Kharghar,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1,15500000
6040,1750,Kharghar,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1,37500000
6041,1900,Kharghar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000000
6042,2000,Bandra East,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55000000
6043,1100,Ulwe,2,1,1,1,1,0,0,1,1,1,1,0,1,1,0,8900000
6044,325,Borivali West,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5300000
6045,325,Byculla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000
6046,1050,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,8800000
6047,560,Borivali West,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,9700000
6048,663,Thane West,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,13700000
6049,630,Mira Road East,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1,8995000
6050,629,Mira Road East,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1,8978000
6051,720,Mira Road East,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1,10600000
6052,789,Mira Road East,3,1,1,1,0,0,1,1,1,1,1,0,0,1,1,11500000
6053,769,Mira Road East,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,5950000
6054,605,Boisar,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,2057000
6055,1095,Boisar,3,1,1,0,1,0,1,1,1,1,1,1,0,1,1,3722999
6056,1108,Boisar,3,1,1,0,1,0,1,1,1,1,1,1,0,1,1,3988000
6057,973,Boisar,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,3308000
6058,1077,Boisar,3,1,1,0,1,0,1,1,1,1,1,1,0,1,1,3661000
6059,769,Mira Road East,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,6152000
6060,362,Virar,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3459000
6061,510,Virar,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,4371000
6062,374,Virar,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3574000
6063,535,Virar,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,4584000
6064,348,Virar,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3326000
6065,637,Dombivali,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,3300000
6066,550,Thane West,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,6500000
6067,400,Naigaon East,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,2300000
6068,600,Dahisar,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,5600000
6069,605,Kharghar,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,6800000
6070,585,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2200000
6071,1120,Kharghar,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1,10000000
6072,1120,Kharghar,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,10000000
6073,550,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2200000
6074,1140,Ulwe,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,10500000
6075,850,Thane West,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14600000
6076,830,Nala Sopara,2,0,1,1,1,0,1,1,1,0,0,0,0,1,0,3000000
6077,912,Andheri West,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,33500000
6078,2040,Seawoods,3,1,1,1,0,0,0,0,1,1,0,0,0,0,1,33500000
6079,1050,Kharghar,2,0,1,1,1,1,1,0,1,1,1,0,1,1,1,8500000
6080,1150,Ulwe,3,0,1,0,1,0,1,0,1,1,1,1,0,0,0,12000000
6081,1150,Ulwe,3,0,1,1,1,0,1,0,1,1,1,1,1,0,0,12000000
6082,2500,Borivali East,4,1,1,1,0,0,0,1,1,0,0,0,1,0,1,39900000
6083,600,Malad West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9300000
6084,1000,Malad West,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13799999
6085,1580,Ulwe,3,1,1,1,1,0,0,1,1,1,0,0,1,0,1,12000000
6086,1650,Ulwe,3,0,1,1,1,0,1,1,1,1,0,0,1,0,0,11000000
6087,735,Ulwe,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,6500000
6088,1850,Belapur,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,25000000
6089,660,Andheri West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000000
6090,455,Dombivali,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4200000
6091,580,Panvel,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,3400000
6092,950,Panvel,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900000
6093,1460,Mira Road East,3,0,1,1,1,0,1,1,1,1,1,1,0,1,0,14800000
6094,1050,Andheri West,2,0,1,1,0,0,1,1,1,1,0,1,0,1,1,22500000
6095,2300,Andheri West,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,50000000
6096,2580,Thane West,4,0,1,1,1,0,1,1,1,1,0,0,0,1,1,46000000
6097,2590,Andheri West,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80000000
6098,2015,Thane West,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,29700000
6099,1295,Andheri West,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000
6100,1075,Kandivali West,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,17500000
6101,670,Ghansoli,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6500000
6102,385,Mulund East,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6500000
6103,2200,Bandra West,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000000
6104,610,Koproli,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2700000
6105,610,Koproli,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2600000
6106,575,Mulund East,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,9500000
6107,610,Koproli,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,3400000
6108,1450,Mulund East,2,0,1,1,1,0,1,0,0,1,0,0,1,1,1,20700000
6109,956,Thane West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500000
6110,956,Thane West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,10500000
6111,590,Koproli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000
6112,600,Koproli,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,3100000
6113,950,Juhu,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,40000000
6114,1100,Koproli,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4200000
6115,590,Koproli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400000
6116,590,Koproli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300000
6117,630,Koproli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200000
6118,700,Koproli,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4200000
6119,460,Koproli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200000
6120,720,Andheri East,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,11500000
6121,900,Andheri East,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18000000
6122,1035,Kandivali West,3,0,1,1,0,0,0,1,0,1,0,0,1,0,0,23500000
6123,695,Padle Gaon,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4260000
6124,670,Koproli,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4600000
6125,690,Koproli,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000
6126,670,Koproli,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800000
6127,650,Thane West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000
6128,650,Thane West,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,7500000
6129,610,Mira Road East,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5350000
6130,1800,Koper Khairane,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19500000
6131,1800,Vashi,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000
6132,2050,Vashi,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47500000
6133,544,Goregaon East,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,4200000
6134,349,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,6000000
